=", ="
"what-Apr20-0520", "Pela", " ", "pɛ̠⁵⁵, pɛ̠⁵⁵ tʃuŋ⁵¹", " pɛ̠⁵⁵" , " pɛ̠⁵⁵ tʃuŋ⁵¹"
"what-Apr20-0520", "Persian", " ", "{{tt+|fa|چه|tr=če, {{tt+|fa|چی|tr=či, {{tt|fa|چه چیزی|tr=če čizi|sc=fa-Arab", " {{tt+|fa|چه|tr=če" , " {{tt+|fa|چی|tr=či" , " {{tt|fa|چه چیزی|tr=če čizi|sc=fa-Arab"
"what-Apr20-0520", "Pipil", " ", "{{tt|ppl|tay", " {{tt|ppl|tay"
"what-Apr20-0520", "Polish", " ", "{{tt+|pl|co", " {{tt+|pl|co"
"what-Apr20-0520", "Portuguese", " ", "{{tt|pt|o que", " {{tt|pt|o que"
"what-Apr20-0520", "Rapa Nui", " ", "{{tt|rap|aha", " {{tt|rap|aha"
"what-Apr20-0520", "Romanian", " ", "{{tt+|ro|ce", " {{tt+|ro|ce"
"what-Apr20-0520", "Russian", " ", "{{tt+|ru|что", " {{tt+|ru|что"
"what-Apr20-0520", "Rusyn", " ", "{{tt|rue|што", " {{tt|rue|што"
"what-Apr20-0520", "Sanskrit", " ", "किम्", " किम्"
"what-Apr20-0520", "Scots", " ", "{{tt|sco|whit", " {{tt|sco|whit"
"what-Apr20-0520", "Scottish Gaelic", " ", "{{tt|gd|dè", " {{tt|gd|dè"
"what-Apr20-0520", "Serbo-Croatian", " ", " ", " "
"what-Apr20-0520", " ", "Cyrillic", "{{tt|sh|што̏|sc=Cyrl, {{tt|sh|шта̏|sc=Cyrl, {{tt|sh|кај {{qualifier|Kajkavian", " {{tt|sh|што̏|sc=Cyrl" , " {{tt|sh|шта̏|sc=Cyrl" , " {{tt|sh|кај {{qualifier|Kajkavian"
"what-Apr20-0520", " ", "Roman", "{{tt+|sh|štȍ|sc=Cyrl, {{tt|sh|štȁ|sc=Cyrl, {{tt|sh|kaj {{qualifier|Kajkavian", " Roman: {{tt+|sh|štȍ|sc=Cyrl" , " {{tt|sh|štȁ|sc=Cyrl" , " {{tt|sh|kaj {{qualifier|Kajkavian"
"what-Apr20-0520", "Shan", " ", "(no translation)", " (no translation)"
"what-Apr20-0520", "Shor", " ", "{{tt|cjs|ноо|tr=noo", " {{tt|cjs|ноо|tr=noo"
"what-Apr20-0520", "Sicilian", " ", "{{tt+|scn|chi", " {{tt+|scn|chi"
"what-Apr20-0520", "Sindhi", " ", "ڇا", " ڇا"
"what-Apr20-0520", "Sinhalese", " ", "{{tt|si|මොකක්ද|sc=Sinh", " {{tt|si|මොකක්ද|sc=Sinh"
"what-Apr20-0520", "Slovak", " ", "{{tt+|sk|čo", " {{tt+|sk|čo"
"what-Apr20-0520", "Slovene", " ", "{{tt+|sl|káj", " {{tt+|sl|káj"
"what-Apr20-0520", "Sorbian", " ", " ", " "
"what-Apr20-0520", " ", "Lower Sorbian", "{{tt|dsb|co", " {{tt|dsb|co"
"what-Apr20-0520", " ", "Upper Sorbian", "{{tt+|hsb|što", " Upper Sorbian: {{tt+|hsb|što"
"what-Apr20-0520", "Southern Thai", " ", "{{tt|sou|พรือ", " {{tt|sou|พรือ"
"what-Apr20-0520", "Spanish", " ", "{{tt+|es|qué, {{tt+|es|cuál", " {{tt+|es|qué" , " {{tt+|es|cuál"
"what-Apr20-0520", "Sundanese", " ", "{{tt+|su|naon", " {{tt+|su|naon"
