=", ="
"education-Apr21-0207", "Macedonian", " ", "образование|n, воспитание|n", " образование|n" , " воспитание|n"
"education-Apr21-0207", "Malay", " ", "pendidikan, pelajaran", " pendidikan" , " pelajaran"
"education-Apr21-0207", "Malayalam", " ", "വിദ്യാഭ്യാസം", " വിദ്യാഭ്യാസം"
"education-Apr21-0207", "Maltese", " ", "edukazzjoni|f", " edukazzjoni|f"
"education-Apr21-0207", "Manx", " ", "edjaghys|m", " edjaghys|m"
"education-Apr21-0207", "Maori", " ", "akoranga matauranga, mātauranga", " akoranga matauranga" , " mātauranga"
"education-Apr21-0207", "Marathi", " ", "शिक्षण", " शिक्षण"
"education-Apr21-0207", "Mirandese", " ", "(no translation)", " (no translation)"
"education-Apr21-0207", "Mongolian", " ", " ", " "
"education-Apr21-0207", " ", "Cyrillic", "боловсрол, сурган хүмүүжил", " боловсрол" , " сурган хүмүүжил"
"education-Apr21-0207", " ", "Mongolian", "ᠪᠣᠯᠪᠠᠰᠤᠷᠠᠯ, ᠰᠤᠷᠭᠠᠨ ᠬᠦᠮᠦᠵᠢᠯ", " Mongolian: ᠪᠣᠯᠪᠠᠰᠤᠷᠠᠯ" , " ᠰᠤᠷᠭᠠᠨ ᠬᠦᠮᠦᠵᠢᠯ"
"education-Apr21-0207", "Navajo", " ", "íhooʼaah", " íhooʼaah"
"education-Apr21-0207", "Nepali", " ", "शिक्षा", " शिक्षा"
"education-Apr21-0207", "Norwegian", " ", " ", " "
"education-Apr21-0207", " ", "Bokmål", "utdannelse, utdanning|m|f, oppdragelse|m", " utdannelse" , " utdanning|m|f" , " oppdragelse|m"
"education-Apr21-0207", " ", "Nynorsk", "utdanning|f, utdaning", " Nynorsk: utdanning|f" , " utdaning"
"education-Apr21-0207", "Occitan", " ", "educacion|f", " educacion|f"
"education-Apr21-0207", "Oriya", " ", "ଶିକ୍ଷା", " ଶିକ୍ଷା"
"education-Apr21-0207", "Pashto", " ", "زده کړه|f|tr=zdákṛa, تعليمات|m-p|tr=ta\\'limãt, تربيه|f|tr=tarbiyá, معارف|m|tr=ma\\'āréf", " زده کړه|f|tr=zdákṛa" , " تعليمات|m-p|tr=ta\\'limãt" , " تربيه|f|tr=tarbiyá" , " معارف|m|tr=ma\\'āréf"
"education-Apr21-0207", "Persian", " ", "آموزش|tr=âmuzeš, معرفت|tr=ma\\'refat, تعلیم|tr=ta\\'lim", " آموزش|tr=âmuzeš" , " معرفت|tr=ma\\'refat" , " تعلیم|tr=ta\\'lim"
"education-Apr21-0207", "Plautdietsch", " ", "Belia|f", " Belia|f"
"education-Apr21-0207", "Polish", " ", "edukacja|f, oświata|f, kształcenie|n", " edukacja|f" , " oświata|f" , " kształcenie|n"
"education-Apr21-0207", "Portuguese", " ", "educação|f, ensino|m", " educação|f" , " ensino|m"
"education-Apr21-0207", "Punjabi", " ", "ਸਿੱਖਿਆ", " ਸਿੱਖਿਆ"
"education-Apr21-0207", "Rajasthani", " ", "(no translation)", " (no translation)"
"education-Apr21-0207", "Romanian", " ", "educație|f, educare|f", " educație|f" , " educare|f"
